snapshot_date,snapshot_ts,scooter_id,scooter_state,city,country,latitude,longitude,last_ride_time,rides_today,total_rides,total_km,total_ride_minutes,avg_ride_duration_min,avg_ride_distance_km,is_writeoff_candidate
2026-01-21,2026-01-21 23:59:59,765,active,Riga,Latvia,56.94013,24.066726,2026-01-21 21:56:00,4,95,298.905,1296,13.642,3.146,False
2026-01-22,2026-01-22 23:59:59,765,active,Riga,Latvia,56.936453,24.065724,2026-01-22 20:53:00,5,100,317.097,1378,13.78,3.171,False
2026-01-23,2026-01-23 23:59:59,765,active,Riga,Latvia,56.937299,24.064669,2026-01-23 22:46:00,6,106,335.423,1460,13.774,3.164,False
2026-01-24,2026-01-24 23:59:59,765,active,Riga,Latvia,56.936563,24.068778,2026-01-24 19:57:00,4,110,343.623,1495,13.591,3.124,False
2026-01-25,2026-01-25 23:59:59,765,active,Riga,Latvia,56.937989,24.070979,2026-01-25 21:11:00,7,117,362.193,1577,13.479,3.096,False
2026-01-26,2026-01-26 23:59:59,765,active,Riga,Latvia,56.940853,24.069868,2026-01-26 20:23:00,3,120,372.809,1622,13.517,3.107,False
2026-01-27,2026-01-27 23:59:59,765,active,Riga,Latvia,56.942092,24.067157,2026-01-27 18:44:00,3,123,384.854,1672,13.593,3.129,False
2026-01-28,2026-01-28 23:59:59,765,active,Riga,Latvia,56.942316,24.067843,2026-01-28 14:57:00,6,129,406.031,1761,13.651,3.148,False
2026-01-29,2026-01-29 23:59:59,765,active,Riga,Latvia,56.94013,24.065804,2026-01-29 19:53:00,6,135,421.24,1827,13.533,3.12,False
2026-01-30,2026-01-30 23:59:59,765,active,Riga,Latvia,56.934891,24.0753,2026-01-30 21:26:00,3,138,434.077,1883,13.645,3.145,False
2026-01-31,2026-01-31 23:59:59,765,active,Riga,Latvia,56.944393,24.069291,2026-01-31 21:11:00,6,144,452.136,1960,13.611,3.14,False
2026-02-01,2026-02-01 23:59:59,765,active,Riga,Latvia,56.937068,24.069589,,0,144,452.136,1960,13.611,3.14,False
2026-01-01,2026-01-01 23:59:59,766,active,Riga,Latvia,56.946471,24.080801,2026-01-01 19:17:00,4,4,8.673,38,9.5,2.168,False
2026-01-02,2026-01-02 23:59:59,766,active,Riga,Latvia,56.947876,24.082514,2026-01-02 20:20:00,7,11,37.611,159,14.455,3.419,False
2026-01-03,2026-01-03 23:59:59,766,active,Riga,Latvia,56.945162,24.077548,2026-01-03 18:52:00,3,14,50.37,215,15.357,3.598,False
2026-01-04,2026-01-04 23:59:59,766,active,Riga,Latvia,56.946758,24.083855,2026-01-04 20:32:00,7,21,74.253,320,15.238,3.536,False
2026-01-05,2026-01-05 23:59:59,766,active,Riga,Latvia,56.939349,24.072671,2026-01-05 20:25:00,4,25,86.754,375,15.0,3.47,False
2026-01-06,2026-01-06 23:59:59,766,active,Riga,Latvia,56.939996,24.082827,2026-01-06 22:20:00,7,32,113.766,493,15.406,3.555,False
2026-01-07,2026-01-07 23:59:59,766,active,Riga,Latvia,56.944458,24.078334,2026-01-07 18:58:00,5,37,132.972,579,15.649,3.594,False
2026-01-08,2026-01-08 23:59:59,766,active,Riga,Latvia,56.948289,24.085102,2026-01-08 14:15:00,3,40,143.879,626,15.65,3.597,False
2026-01-09,2026-01-09 23:59:59,766,active,Riga,Latvia,56.939522,24.080577,2026-01-09 23:00:00,4,44,157.781,687,15.614,3.586,False
2026-01-10,2026-01-10 23:59:59,766,active,Riga,Latvia,56.942852,24.081548,2026-01-10 22:09:00,7,51,186.835,812,15.922,3.663,False
2026-01-11,2026-01-11 23:59:59,766,active,Riga,Latvia,56.942824,24.079887,2026-01-11 20:14:00,5,56,204.343,891,15.911,3.649,False
2026-01-12,2026-01-12 23:59:59,766,active,Riga,Latvia,56.944871,24.085996,2026-01-12 19:00:00,3,59,213.191,926,15.695,3.613,False
2026-01-13,2026-01-13 23:59:59,766,active,Riga,Latvia,56.946737,24.073858,2026-01-13 22:38:00,3,62,225.03,976,15.742,3.63,False
2026-01-14,2026-01-14 23:59:59,766,active,Riga,Latvia,56.943206,24.083284,2026-01-14 22:45:00,7,69,257.918,1116,16.174,3.738,False
2026-01-15,2026-01-15 23:59:59,766,active,Riga,Latvia,56.943232,24.084435,2026-01-15 13:54:00,2,71,265.082,1146,16.141,3.734,False
2026-01-16,2026-01-16 23:59:59,766,active,Riga,Latvia,56.939974,24.083806,2026-01-16 19:01:00,3,74,272.308,1180,15.946,3.68,False
2026-01-17,2026-01-17 23:59:59,766,active,Riga,Latvia,56.94287,24.079086,2026-01-17 20:29:00,3,77,284.684,1232,16.0,3.697,False
2026-01-18,2026-01-18 23:59:59,766,active,Riga,Latvia,56.950234,24.076609,2026-01-18 16:47:00,3,80,293.827,1272,15.9,3.673,False
2026-01-19,2026-01-19 23:59:59,766,active,Riga,Latvia,56.946134,24.087153,2026-01-19 22:46:00,2,82,300.257,1299,15.841,3.662,False
2026-01-20,2026-01-20 23:59:59,766,active,Riga,Latvia,56.951029,24.077777,2026-01-20 09:54:00,2,84,310.937,1346,16.024,3.702,False
2026-01-21,2026-01-21 23:59:59,766,active,Riga,Latvia,56.942874,24.084913,2026-01-21 12:23:00,4,88,320.765,1389,15.784,3.645,False
2026-01-22,2026-01-22 23:59:59,766,active,Riga,Latvia,56.945486,24.077606,2026-01-22 22:51:00,7,95,339.797,1473,15.505,3.577,False
2026-01-23,2026-01-23 23:59:59,766,active,Riga,Latvia,56.943111,24.085306,2026-01-23 22:45:00,6,101,366.576,1587,15.713,3.629,False
2026-01-24,2026-01-24 23:59:59,766,active,Riga,Latvia,56.946753,24.078998,2026-01-24 21:41:00,6,107,393.607,1701,15.897,3.679,False
2026-01-25,2026-01-25 23:59:59,766,active,Riga,Latvia,56.951063,24.077505,2026-01-25 13:57:00,2,109,399.27,1726,15.835,3.663,False
2026-01-26,2026-01-26 23:59:59,766,active,Riga,Latvia,56.941992,24.082108,2026-01-26 20:52:00,7,116,424.445,1837,15.836,3.659,False
2026-01-27,2026-01-27 23:59:59,766,active,Riga,Latvia,56.946362,24.089621,2026-01-27 19:47:00,4,120,433.681,1879,15.658,3.614,False
2026-01-28,2026-01-28 23:59:59,766,active,Riga,Latvia,56.943516,24.078818,2026-01-28 20:26:00,5,125,453.707,1964,15.712,3.63,False
2026-01-29,2026-01-29 23:59:59,766,active,Riga,Latvia,56.945438,24.079549,2026-01-29 20:18:00,3,128,461.179,1995,15.586,3.603,False
2026-01-30,2026-01-30 23:59:59,766,active,Riga,Latvia,56.943925,24.076735,2026-01-30 19:49:00,4,132,476.195,2060,15.606,3.608,False
2026-01-31,2026-01-31 23:59:59,766,active,Riga,Latvia,56.947318,24.078723,2026-01-31 12:49:00,2,134,483.372,2093,15.619,3.607,False
2026-02-01,2026-02-01 23:59:59,766,active,Riga,Latvia,56.950876,24.079333,,0,134,483.372,2093,15.619,3.607,False
2026-01-01,2026-01-01 23:59:59,767,active,Riga,Latvia,56.966229,24.111344,2026-01-01 20:41:00,3,3,9.375,43,14.333,3.125,False
2026-01-02,2026-01-02 23:59:59,767,active,Riga,Latvia,56.965443,24.115732,2026-01-02 22:59:00,4,7,21.378,92,13.143,3.054,False
2026-01-03,2026-01-03 23:59:59,767,active,Riga,Latvia,56.969573,24.114569,2026-01-03 19:57:00,2,9,30.072,130,14.444,3.341,False
2026-01-04,2026-01-04 23:59:59,767,active,Riga,Latvia,56.970875,24.114644,2026-01-04 19:11:00,3,12,39.843,177,14.75,3.32,False
2026-01-05,2026-01-05 23:59:59,767,active,Riga,Latvia,56.964362,24.112421,2026-01-05 22:37:00,6,18,61.6,268,14.889,3.422,False
2026-01-06,2026-01-06 23:59:59,767,active,Riga,Latvia,56.958956,24.110726,2026-01-06 16:18:00,4,22,75.404,327,14.864,3.427,False
2026-01-07,2026-01-07 23:59:59,767,active,Riga,Latvia,56.965312,24.110117,2026-01-07 22:58:00,6,28,93.232,406,14.5,3.33,False
2026-01-08,2026-01-08 23:59:59,767,active,Riga,Latvia,56.964675,24.112957,2026-01-08 22:35:00,3,31,103.456,446,14.387,3.337,False
2026-01-09,2026-01-09 23:59:59,767,active,Riga,Latvia,56.967024,24.118824,2026-01-09 22:13:00,5,36,118.042,510,14.167,3.279,False
2026-01-10,2026-01-10 23:59:59,767,active,Riga,Latvia,56.960662,24.112806,2026-01-10 13:51:00,2,38,127.31,548,14.421,3.35,False
2026-01-11,2026-01-11 23:59:59,767,active,Riga,Latvia,56.960829,24.121181,2026-01-11 21:59:00,4,42,142.298,612,14.571,3.388,False
2026-01-12,2026-01-12 23:59:59,767,active,Riga,Latvia,56.965627,24.106799,2026-01-12 20:57:00,5,47,155.92,669,14.234,3.317,False
2026-01-13,2026-01-13 23:59:59,767,active,Riga,Latvia,56.967549,24.120908,2026-01-13 22:20:00,7,54,177.826,762,14.111,3.293,False
2026-01-14,2026-01-14 23:59:59,767,active,Riga,Latvia,56.967885,24.111281,2026-01-14 21:58:00,6,60,192.706,824,13.733,3.212,False
2026-01-15,2026-01-15 23:59:59,767,active,Riga,Latvia,56.966747,24.109175,2026-01-15 18:41:00,2,62,201.446,862,13.903,3.249,False
2026-01-16,2026-01-16 23:59:59,767,active,Riga,Latvia,56.97048,24.115915,2026-01-16 12:15:00,2,64,207.418,888,13.875,3.241,False
2026-01-17,2026-01-17 23:59:59,767,active,Riga,Latvia,56.968637,24.112125,2026-01-17 12:49:00,2,66,211.47,907,13.742,3.204,False
2026-01-18,2026-01-18 23:59:59,767,active,Riga,Latvia,56.959474,24.11876,2026-01-18 21:36:00,6,72,235.06,1012,14.056,3.265,False
2026-01-19,2026-01-19 23:59:59,767,active,Riga,Latvia,56.964786,24.113767,2026-01-19 22:04:00,6,78,253.739,1093,14.013,3.253,False
2026-01-20,2026-01-20 23:59:59,767,active,Riga,Latvia,56.964386,24.105144,2026-01-20 22:40:00,2,80,258.043,1113,13.912,3.226,False
2026-01-21,2026-01-21 23:59:59,767,active,Riga,Latvia,56.964983,24.106384,2026-01-21 18:16:00,5,85,275.594,1192,14.024,3.242,False
2026-01-22,2026-01-22 23:59:59,767,active,Riga,Latvia,56.966225,24.114063,2026-01-22 18:13:00,7,92,291.388,1260,13.696,3.167,False
2026-01-23,2026-01-23 23:59:59,767,active,Riga,Latvia,56.967335,24.115714,2026-01-23 18:51:00,3,95,299.592,1295,13.632,3.154,False
2026-01-24,2026-01-24 23:59:59,767,active,Riga,Latvia,56.967325,24.115842,2026-01-24 22:22:00,4,99,315.251,1362,13.758,3.184,False
2026-01-25,2026-01-25 23:59:59,767,active,Riga,Latvia,56.957705,24.112071,2026-01-25 23:00:00,6,105,331.783,1430,13.619,3.16,False
2026-01-26,2026-01-26 23:59:59,767,active,Riga,Latvia,56.968049,24.112041,2026-01-26 19:40:00,4,109,339.089,1464,13.431,3.111,False
2026-01-27,2026-01-27 23:59:59,767,active,Riga,Latvia,56.968177,24.118181,2026-01-27 16:43:00,7,116,363.336,1572,13.552,3.132,False
2026-01-28,2026-01-28 23:59:59,767,active,Riga,Latvia,56.972958,24.116765,2026-01-28 22:45:00,3,119,365.564,1582,13.294,3.072,False
2026-01-29,2026-01-29 23:59:59,767,active,Riga,Latvia,56.965963,24.115476,2026-01-29 22:35:00,5,124,381.574,1651,13.315,3.077,False
2026-01-30,2026-01-30 23:59:59,767,active,Riga,Latvia,56.965694,24.118509,2026-01-30 22:28:00,7,131,404.48,1749,13.351,3.088,False
2026-01-31,2026-01-31 23:59:59,767,active,Riga,Latvia,56.96707,24.108568,2026-01-31 19:58:00,4,135,418.742,1811,13.415,3.102,False
2026-02-01,2026-02-01 23:59:59,767,active,Riga,Latvia,56.971119,24.119039,,0,135,418.742,1811,13.415,3.102,False
2026-01-01,2026-01-01 23:59:59,768,active,Riga,Latvia,56.972604,24.095356,2026-01-01 21:40:00,6,6,15.389,70,11.667,2.565,False
2026-01-02,2026-01-02 23:59:59,768,active,Riga,Latvia,56.97213,24.095826,2026-01-02 13:22:00,2,8,20.997,98,12.25,2.625,False
2026-01-03,2026-01-03 23:59:59,768,active,Riga,Latvia,56.975268,24.106603,2026-01-03 22:03:00,5,13,35.964,161,12.385,2.766,False
2026-01-04,2026-01-04 23:59:59,768,active,Riga,Latvia,56.974117,24.102978,2026-01-04 22:34:00,3,16,46.3,209,13.062,2.894,False
2026-01-05,2026-01-05 23:59:59,768,active,Riga,Latvia,56.977654,24.111384,2026-01-05 19:03:00,2,18,55.801,246,13.667,3.1,False
2026-01-06,2026-01-06 23:59:59,768,active,Riga,Latvia,56.972494,24.103595,2026-01-06 18:47:00,6,24,67.95,300,12.5,2.831,False
2026-01-07,2026-01-07 23:59:59,768,active,Riga,Latvia,56.980247,24.094419,2026-01-07 22:08:00,4,28,78.204,346,12.357,2.793,False
2026-01-08,2026-01-08 23:59:59,768,active,Riga,Latvia,56.977241,24.103564,2026-01-08 15:09:00,3,31,89.404,396,12.774,2.884,False
2026-01-09,2026-01-09 23:59:59,768,active,Riga,Latvia,56.978837,24.100782,2026-01-09 21:50:00,7,38,113.585,506,13.316,2.989,False
2026-01-10,2026-01-10 23:59:59,768,active,Riga,Latvia,56.977458,24.103029,2026-01-10 20:22:00,2,40,120.233,538,13.45,3.006,False
2026-01-11,2026-01-11 23:59:59,768,active,Riga,Latvia,56.97699,24.094682,2026-01-11 20:57:00,3,43,131.995,590,13.721,3.07,False
2026-01-12,2026-01-12 23:59:59,768,active,Riga,Latvia,56.976108,24.106556,2026-01-12 21:12:00,6,49,150.481,674,13.755,3.071,False
2026-01-13,2026-01-13 23:59:59,768,active,Riga,Latvia,56.975571,24.102801,2026-01-13 19:54:00,7,56,168.939,756,13.5,3.017,False
2026-01-14,2026-01-14 23:59:59,768,active,Riga,Latvia,56.9775,24.099151,2026-01-14 22:21:00,7,63,196.521,873,13.857,3.119,False
2026-01-15,2026-01-15 23:59:59,768,active,Riga,Latvia,56.976547,24.104765,2026-01-15 21:45:00,3,66,206.536,917,13.894,3.129,False
2026-01-16,2026-01-16 23:59:59,768,active,Riga,Latvia,56.97529,24.101756,2026-01-16 20:21:00,2,68,213.26,947,13.926,3.136,False
2026-01-17,2026-01-17 23:59:59,768,active,Riga,Latvia,56.981965,24.101582,2026-01-17 22:41:00,7,75,234.182,1042,13.893,3.122,False
2026-01-18,2026-01-18 23:59:59,768,active,Riga,Latvia,56.976339,24.103067,2026-01-18 15:35:00,6,81,259.339,1144,14.123,3.202,False
2026-01-19,2026-01-19 23:59:59,768,active,Riga,Latvia,56.981142,24.096637,2026-01-19 21:40:00,5,86,274.44,1207,14.035,3.191,False
2026-01-20,2026-01-20 23:59:59,768,active,Riga,Latvia,56.977692,24.104305,2026-01-20 17:56:00,6,92,291.389,1283,13.946,3.167,False
2026-01-21,2026-01-21 23:59:59,768,active,Riga,Latvia,56.971391,24.100382,2026-01-21 21:07:00,6,98,311.147,1366,13.939,3.175,False
2026-01-22,2026-01-22 23:59:59,768,active,Riga,Latvia,56.980656,24.095693,2026-01-22 16:29:00,3,101,319.377,1403,13.891,3.162,False
2026-01-23,2026-01-23 23:59:59,768,active,Riga,Latvia,56.981708,24.10009,2026-01-23 19:48:00,4,105,333.122,1467,13.971,3.173,False
2026-01-24,2026-01-24 23:59:59,768,active,Riga,Latvia,56.974324,24.109586,2026-01-24 21:40:00,6,111,357.914,1579,14.225,3.224,False
2026-01-25,2026-01-25 23:59:59,768,active,Riga,Latvia,56.974251,24.105209,2026-01-25 19:36:00,5,116,372.828,1644,14.172,3.214,False
2026-01-26,2026-01-26 23:59:59,768,active,Riga,Latvia,56.979772,24.104692,2026-01-26 19:49:00,5,121,385.046,1696,14.017,3.182,False
2026-01-27,2026-01-27 23:59:59,768,active,Riga,Latvia,56.974348,24.105107,2026-01-27 22:41:00,5,126,404.247,1776,14.095,3.208,False
2026-01-28,2026-01-28 23:59:59,768,active,Riga,Latvia,56.973378,24.098596,2026-01-28 22:46:00,4,130,421.856,1854,14.262,3.245,False
2026-01-29,2026-01-29 23:59:59,768,active,Riga,Latvia,56.974036,24.098613,2026-01-29 20:23:00,3,133,426.835,1876,14.105,3.209,False
2026-01-30,2026-01-30 23:59:59,768,active,Riga,Latvia,56.975699,24.10902,2026-01-30 20:37:00,6,139,451.155,1977,14.223,3.246,False
2026-01-31,2026-01-31 23:59:59,768,active,Riga,Latvia,56.977214,24.109042,2026-01-31 22:00:00,7,146,476.063,2082,14.26,3.261,False
2026-02-01,2026-02-01 23:59:59,768,active,Riga,Latvia,56.977077,24.098456,,0,146,476.063,2082,14.26,3.261,False
2026-01-01,2026-01-01 23:59:59,769,active,Riga,Latvia,56.951588,24.099676,2026-01-01 15:19:00,2,2,5.935,27,13.5,2.968,False
2026-01-02,2026-01-02 23:59:59,769,active,Riga,Latvia,56.95071,24.104952,2026-01-02 22:44:00,2,4,13.85,59,14.75,3.462,False
2026-01-03,2026-01-03 23:59:59,769,active,Riga,Latvia,56.951892,24.097566,2026-01-03 17:18:00,4,8,28.85,124,15.5,3.606,False
2026-01-04,2026-01-04 23:59:59,769,active,Riga,Latvia,56.949078,24.092322,2026-01-04 19:12:00,3,11,37.602,164,14.909,3.418,False
2026-01-05,2026-01-05 23:59:59,769,active,Riga,Latvia,56.946923,24.103176,2026-01-05 20:47:00,4,15,50.727,222,14.8,3.382,False
2026-01-06,2026-01-06 23:59:59,769,active,Riga,Latvia,56.947535,24.102744,2026-01-06 18:44:00,3,18,59.718,260,14.444,3.318,False
2026-01-07,2026-01-07 23:59:59,769,active,Riga,Latvia,56.950504,24.105953,2026-01-07 22:23:00,7,25,85.811,369,14.76,3.432,False
2026-01-08,2026-01-08 23:59:59,769,active,Riga,Latvia,56.945602,24.091278,2026-01-08 16:17:00,2,27,89.768,385,14.259,3.325,False
2026-01-09,2026-01-09 23:59:59,769,active,Riga,Latvia,56.94804,24.094147,2026-01-09 16:42:00,5,32,101.001,434,13.562,3.156,False
2026-01-10,2026-01-10 23:59:59,769,active,Riga,Latvia,56.947799,24.099052,2026-01-10 22:10:00,5,37,122.444,535,14.459,3.309,False
2026-01-11,2026-01-11 23:59:59,769,active,Riga,Latvia,56.944034,24.102528,2026-01-11 21:07:00,3,40,128.047,561,14.025,3.201,False
2026-01-12,2026-01-12 23:59:59,769,active,Riga,Latvia,56.954137,24.100808,2026-01-12 19:44:00,2,42,136.031,593,14.119,3.239,False
2026-01-13,2026-01-13 23:59:59,769,active,Riga,Latvia,56.950059,24.099817,2026-01-13 20:55:00,5,47,149.318,649,13.809,3.177,False
2026-01-14,2026-01-14 23:59:59,769,active,Riga,Latvia,56.945072,24.100052,2026-01-14 20:26:00,3,50,161.894,702,14.04,3.238,False
2026-01-15,2026-01-15 23:59:59,769,active,Riga,Latvia,56.950029,24.097688,2026-01-15 21:06:00,3,53,172.121,746,14.075,3.248,False
2026-01-16,2026-01-16 23:59:59,769,active,Riga,Latvia,56.946626,24.097205,2026-01-16 21:50:00,2,55,181.403,789,14.345,3.298,False
2026-01-17,2026-01-17 23:59:59,769,active,Riga,Latvia,56.947117,24.099624,2026-01-17 19:05:00,5,60,199.127,869,14.483,3.319,False
2026-01-18,2026-01-18 23:59:59,769,active,Riga,Latvia,56.94669,24.099472,2026-01-18 20:37:00,6,66,222.829,972,14.727,3.376,False
2026-01-19,2026-01-19 23:59:59,769,active,Riga,Latvia,56.949511,24.100792,2026-01-19 21:41:00,6,72,239.763,1047,14.542,3.33,False
2026-01-20,2026-01-20 23:59:59,769,active,Riga,Latvia,56.944169,24.096281,2026-01-20 18:49:00,2,74,246.637,1077,14.554,3.333,False
2026-01-21,2026-01-21 23:59:59,769,active,Riga,Latvia,56.951375,24.096183,2026-01-21 19:07:00,2,76,254.99,1115,14.671,3.355,False
2026-01-22,2026-01-22 23:59:59,769,active,Riga,Latvia,56.946442,24.094148,2026-01-22 22:49:00,4,80,267.793,1174,14.675,3.347,False
2026-01-23,2026-01-23 23:59:59,769,active,Riga,Latvia,56.950698,24.103819,2026-01-23 22:47:00,3,83,279.412,1225,14.759,3.366,False
2026-01-24,2026-01-24 23:59:59,769,active,Riga,Latvia,56.945685,24.093458,2026-01-24 22:09:00,2,85,281.733,1234,14.518,3.315,False
2026-01-25,2026-01-25 23:59:59,769,active,Riga,Latvia,56.946919,24.09961,2026-01-25 21:05:00,4,89,294.316,1287,14.461,3.307,False
2026-01-26,2026-01-26 23:59:59,769,active,Riga,Latvia,56.950847,24.103365,2026-01-26 20:59:00,5,94,314.061,1376,14.638,3.341,False
2026-01-27,2026-01-27 23:59:59,769,active,Riga,Latvia,56.945416,24.105523,2026-01-27 21:25:00,4,98,326.382,1432,14.612,3.33,False
2026-01-28,2026-01-28 23:59:59,769,active,Riga,Latvia,56.949024,24.103069,2026-01-28 22:30:00,6,104,348.465,1529,14.702,3.351,False
2026-01-29,2026-01-29 23:59:59,769,active,Riga,Latvia,56.94771,24.10587,2026-01-29 22:49:00,5,109,361.25,1590,14.587,3.314,False
2026-01-30,2026-01-30 23:59:59,769,active,Riga,Latvia,56.942825,24.100355,2026-01-30 20:26:00,6,115,377.976,1667,14.496,3.287,False
2026-01-31,2026-01-31 23:59:59,769,active,Riga,Latvia,56.944748,24.092878,2026-01-31 18:39:00,6,121,395.879,1747,14.438,3.272,False
2026-02-01,2026-02-01 23:59:59,769,active,Riga,Latvia,56.945991,24.098166,,0,121,395.879,1747,14.438,3.272,False
2026-01-01,2026-01-01 23:59:59,770,active,Riga,Latvia,56.953052,24.075521,2026-01-01 21:36:00,2,2,4.3,21,10.5,2.15,False
2026-01-02,2026-01-02 23:59:59,770,active,Riga,Latvia,56.95293,24.085965,2026-01-02 21:09:00,7,9,22.007,103,11.444,2.445,False
2026-01-03,2026-01-03 23:59:59,770,active,Riga,Latvia,56.953222,24.080798,2026-01-03 21:58:00,3,12,31.699,148,12.333,2.642,False
2026-01-04,2026-01-04 23:59:59,770,active,Riga,Latvia,56.958142,24.084374,2026-01-04 19:23:00,6,18,62.277,280,15.556,3.46,False
2026-01-05,2026-01-05 23:59:59,770,active,Riga,Latvia,56.955165,24.081097,2026-01-05 19:56:00,2,20,67.48,303,15.15,3.374,False
2026-01-06,2026-01-06 23:59:59,770,active,Riga,Latvia,56.955488,24.085013,2026-01-06 11:51:00,3,23,81.195,362,15.739,3.53,False
2026-01-07,2026-01-07 23:59:59,770,active,Riga,Latvia,56.956393,24.080934,2026-01-07 21:24:00,2,25,87.765,390,15.6,3.511,False
2026-01-08,2026-01-08 23:59:59,770,active,Riga,Latvia,56.95677,24.072948,2026-01-08 15:12:00,4,29,104.21,461,15.897,3.593,False
2026-01-09,2026-01-09 23:59:59,770,active,Riga,Latvia,56.956109,24.084071,2026-01-09 20:06:00,4,33,113.688,506,15.333,3.445,False
2026-01-10,2026-01-10 23:59:59,770,active,Riga,Latvia,56.955084,24.074705,2026-01-10 21:38:00,7,40,137.379,611,15.275,3.434,False
2026-01-11,2026-01-11 23:59:59,770,active,Riga,Latvia,56.956972,24.076791,2026-01-11 20:59:00,7,47,152.553,674,14.34,3.246,False
2026-01-12,2026-01-12 23:59:59,770,active,Riga,Latvia,56.953183,24.086794,2026-01-12 21:05:00,3,50,160.255,708,14.16,3.205,False
2026-01-13,2026-01-13 23:59:59,770,active,Riga,Latvia,56.96097,24.078869,2026-01-13 22:40:00,7,57,180.537,798,14.0,3.167,False
2026-01-14,2026-01-14 23:59:59,770,active,Riga,Latvia,56.952286,24.083059,2026-01-14 19:27:00,7,64,207.533,916,14.312,3.243,False
2026-01-15,2026-01-15 23:59:59,770,active,Riga,Latvia,56.95438,24.07981,2026-01-15 21:31:00,3,67,211.832,934,13.94,3.162,False
2026-01-16,2026-01-16 23:59:59,770,active,Riga,Latvia,56.956562,24.086483,2026-01-16 20:09:00,4,71,228.134,1001,14.099,3.213,False
2026-01-17,2026-01-17 23:59:59,770,active,Riga,Latvia,56.956961,24.081582,2026-01-17 21:16:00,7,78,252.619,1107,14.192,3.239,False
2026-01-18,2026-01-18 23:59:59,770,active,Riga,Latvia,56.954461,24.076135,2026-01-18 14:48:00,3,81,261.703,1147,14.16,3.231,False
2026-01-19,2026-01-19 23:59:59,770,active,Riga,Latvia,56.955376,24.084101,2026-01-19 19:27:00,4,85,272.554,1199,14.106,3.207,False
2026-01-20,2026-01-20 23:59:59,770,active,Riga,Latvia,56.951992,24.086147,2026-01-20 20:25:00,5,90,282.648,1246,13.844,3.141,False
2026-01-21,2026-01-21 23:59:59,770,active,Riga,Latvia,56.954329,24.082701,2026-01-21 19:11:00,5,95,299.09,1323,13.926,3.148,False
2026-01-22,2026-01-22 23:59:59,770,active,Riga,Latvia,56.955243,24.085612,2026-01-22 22:05:00,6,101,313.605,1387,13.733,3.105,False
2026-01-23,2026-01-23 23:59:59,770,active,Riga,Latvia,56.956115,24.075537,2026-01-23 21:09:00,4,105,323.959,1433,13.648,3.085,False
2026-01-24,2026-01-24 23:59:59,770,active,Riga,Latvia,56.956647,24.084252,2026-01-24 20:56:00,7,112,349.394,1542,13.768,3.12,False
2026-01-25,2026-01-25 23:59:59,770,active,Riga,Latvia,56.954868,24.086029,2026-01-25 17:39:00,3,115,358.566,1583,13.765,3.118,False
2026-01-26,2026-01-26 23:59:59,770,active,Riga,Latvia,56.96095,24.075911,2026-01-26 22:37:00,7,122,387.511,1712,14.033,3.176,False
2026-01-27,2026-01-27 23:59:59,770,active,Riga,Latvia,56.95411,24.07846,2026-01-27 18:06:00,3,125,396.928,1751,14.008,3.175,False
2026-01-28,2026-01-28 23:59:59,770,active,Riga,Latvia,56.955404,24.082085,2026-01-28 11:57:00,2,127,400.593,1767,13.913,3.154,False
2026-01-29,2026-01-29 23:59:59,770,active,Riga,Latvia,56.950603,24.082885,2026-01-29 18:20:00,2,129,407.43,1796,13.922,3.158,False
2026-01-30,2026-01-30 23:59:59,770,active,Riga,Latvia,56.954345,24.08182,2026-01-30 20:11:00,5,134,423.151,1866,13.925,3.158,False
2026-01-31,2026-01-31 23:59:59,770,active,Riga,Latvia,56.952248,24.08335,2026-01-31 22:24:00,6,140,446.675,1959,13.993,3.191,False
2026-02-01,2026-02-01 23:59:59,770,active,Riga,Latvia,56.959019,24.086143,,0,140,446.675,1959,13.993,3.191,False
2026-01-01,2026-01-01 23:59:59,771,active,Riga,Latvia,56.910378,24.088402,2026-01-01 22:14:00,3,3,14.187,64,21.333,4.729,False
2026-01-02,2026-01-02 23:59:59,771,active,Riga,Latvia,56.91026,24.104117,2026-01-02 19:23:00,5,8,31.42,142,17.75,3.928,False
2026-01-03,2026-01-03 23:59:59,771,active,Riga,Latvia,56.908437,24.098243,2026-01-03 21:31:00,3,11,40.928,181,16.455,3.721,False
2026-01-04,2026-01-04 23:59:59,771,active,Riga,Latvia,56.901926,24.09693,2026-01-04 19:11:00,2,13,45.221,200,15.385,3.479,False
2026-01-05,2026-01-05 23:59:59,771,active,Riga,Latvia,56.908455,24.095223,2026-01-05 18:03:00,7,20,65.574,290,14.5,3.279,False
2026-01-06,2026-01-06 23:59:59,771,active,Riga,Latvia,56.90963,24.100109,2026-01-06 21:21:00,5,25,83.819,368,14.72,3.353,False
2026-01-07,2026-01-07 23:59:59,771,active,Riga,Latvia,56.910482,24.100482,2026-01-07 21:35:00,7,32,94.907,418,13.062,2.966,False
2026-01-08,2026-01-08 23:59:59,771,active,Riga,Latvia,56.907349,24.099314,2026-01-08 19:38:00,5,37,111.473,489,13.216,3.013,False
2026-01-09,2026-01-09 23:59:59,771,active,Riga,Latvia,56.910639,24.098933,2026-01-09 19:27:00,3,40,124.525,545,13.625,3.113,False
2026-01-10,2026-01-10 23:59:59,771,active,Riga,Latvia,56.910641,24.092842,2026-01-10 21:27:00,3,43,131.81,578,13.442,3.065,False
